,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
235,INFY,EQ,2018-04-24,1187.7,1185.0,1196.4,1150.1,1154.25,1154.5,1168.64,4263108,4982039811.0,87918,2175530,51.03,4,2018,-2.7953186831691568,Negative
236,INFY,EQ,2018-04-25,1154.5,1152.0,1171.0,1145.2,1155.95,1160.35,1160.85,5797089,6729546265.0,122892,3549969,61.24,4,2018,0.5067128627111117,Slight Positive
237,INFY,EQ,2018-04-26,1160.35,1174.0,1181.65,1160.0,1177.05,1176.45,1172.76,5651042,6627322945.0,120489,3710955,65.67,4,2018,1.3875123885034757,Positive
238,INFY,EQ,2018-04-27,1176.45,1180.0,1191.6,1174.2,1184.65,1185.2,1183.9,3831685,4536321753.0,103259,2521063,65.8,4,2018,0.7437630158527719,Slight Positive
239,INFY,EQ,2018-04-30,1185.2,1181.7,1207.95,1180.65,1199.95,1199.5,1199.78,2755839,3306404000.0,80599,1748528,63.45,4,2018,1.2065474181572666,Positive
240,INFY,EQ,2018-05-02,1199.5,1198.9,1201.6,1181.0,1192.1,1197.05,1192.72,5147521,6139572653.0,98610,3916029,76.08,5,2018,-0.20425177157149532,Slight or No Change
241,INFY,EQ,2018-05-03,1197.05,1197.25,1204.7,1176.1,1178.0,1182.55,1195.66,2666115,3187761546.0,114003,1634945,61.32,5,2018,-1.2113111398855514,Negative
242,INFY,EQ,2018-05-04,1182.55,1185.0,1186.0,1155.0,1169.6,1173.1,1165.5,3011684,3510129249.0,92619,1501133,49.84,5,2018,-0.7991205445858518,Slight Negative
243,INFY,EQ,2018-05-07,1173.1,1181.25,1190.0,1175.5,1184.0,1183.0,1181.67,2319480,2740857605.0,66189,1381557,59.56,5,2018,0.8439178245673862,Slight Positive
244,INFY,EQ,2018-05-08,1183.0,1177.9,1177.9,1161.05,1167.5,1165.55,1167.51,2859278,3338246179.0,121067,1833756,64.13,5,2018,-1.4750633981403305,Negative
245,INFY,EQ,2018-05-09,1165.55,1167.5,1176.9,1163.0,1172.0,1170.7,1169.95,1891752,2213260047.0,50914,1226653,64.84,5,2018,0.44185148642272853,Slight or No Change
246,INFY,EQ,2018-05-10,1170.7,1176.0,1183.0,1162.85,1170.0,1168.0,1173.06,1591431,1866843840.0,55801,925580,58.16,5,2018,-0.23063124626292453,Slight or No Change
247,INFY,EQ,2018-05-11,1168.0,1172.3,1183.2,1166.05,1180.6,1180.75,1174.3,1655853,1944465077.0,51911,1040917,62.86,5,2018,1.091609589041087,Positive
248,INFY,EQ,2018-05-14,1180.75,1184.35,1191.5,1170.0,1190.5,1189.3,1184.18,2216047,2624191631.0,118716,1385502,62.52,5,2018,0.7241160279483294,Slight Positive
249,INFY,EQ,2018-05-15,1189.3,1188.1,1208.0,1188.1,1195.2,1194.55,1196.6,2805987,3357654925.0,169798,1400617,49.92,5,2018,0.4414361389052379,Slight or No Change
250,INFY,EQ,2018-05-16,1194.55,1187.25,1198.0,1184.5,1190.7,1189.95,1191.85,3102502,3697718120.0,80951,2232738,71.97,5,2018,-0.38508224854546524,Slight or No Change
251,INFY,EQ,2018-05-17,1189.95,1196.0,1197.45,1173.55,1180.0,1182.9,1186.19,4759799,5646033906.0,108694,3495536,73.44,5,2018,-0.5924618681457217,Slight Negative
252,INFY,EQ,2018-05-18,1182.9,1183.0,1186.55,1173.0,1180.0,1183.2,1181.08,3569830,4216242217.0,118691,2739080,76.73,5,2018,0.02536139994926412,Slight or No Change
253,INFY,EQ,2018-05-21,1183.2,1179.55,1188.4,1170.0,1183.2,1179.5,1182.21,4237660,5009804970.0,94593,3233546,76.3,5,2018,-0.3127112914131258,Slight or No Change
254,INFY,EQ,2018-05-22,1179.5,1175.0,1198.0,1173.9,1195.0,1193.85,1189.56,2818402,3352664150.0,92075,1959648,69.53,5,2018,1.2166172106824913,Positive
255,INFY,EQ,2018-05-23,1193.85,1195.0,1207.65,1181.5,1182.95,1184.9,1198.4,4769221,5715433184.0,155510,3565469,74.76,5,2018,-0.7496754198600963,Slight Negative
256,INFY,EQ,2018-05-24,1184.9,1198.0,1227.55,1198.0,1220.0,1221.0,1217.23,4870285,5928236190.0,115622,2635888,54.12,5,2018,3.0466706051143433,Among top gainers
257,INFY,EQ,2018-05-25,1221.0,1230.1,1248.65,1220.8,1229.55,1228.3,1239.09,4450719,5514861308.0,165203,2833196,63.66,5,2018,0.5978705978705978,Slight Positive
258,INFY,EQ,2018-05-28,1228.3,1231.0,1232.6,1206.0,1212.1,1214.4,1218.07,2869897,3495734649.0,114363,1860121,64.81,5,2018,-1.1316453635105361,Negative
259,INFY,EQ,2018-05-29,1214.4,1214.05,1226.55,1206.2,1219.9,1216.7,1214.01,1694467,2057107218.0,97963,1020909,60.25,5,2018,0.18939393939394478,Slight or No Change
260,INFY,EQ,2018-05-30,1216.7,1217.0,1228.75,1205.6,1210.4,1211.7,1214.64,3161533,3840109182.0,113600,1820341,57.58,5,2018,-0.41094764526998784,Slight or No Change
261,INFY,EQ,2018-05-31,1211.7,1211.7,1242.0,1210.25,1238.0,1231.8,1230.2,9860170,12129968289.0,163732,6917924,70.16,5,2018,1.6588264421886434,Positive
262,INFY,EQ,2018-06-01,1231.8,1230.4,1246.25,1217.2,1222.2,1220.8,1229.79,2499178,3073466731.0,81969,1396541,55.88,6,2018,-0.8930021107322661,Slight Negative
263,INFY,EQ,2018-06-04,1220.8,1221.1,1243.0,1212.0,1241.0,1239.4,1233.14,2135078,2632848474.0,69180,1356014,63.51,6,2018,1.5235910878112824,Positive
264,INFY,EQ,2018-06-05,1239.4,1242.0,1242.0,1217.0,1218.85,1220.85,1226.49,2355431,2888924172.0,85171,1469405,62.38,6,2018,-1.4966919477166551,Negative
265,INFY,EQ,2018-06-06,1220.85,1225.2,1241.55,1220.05,1238.1,1237.45,1234.18,2019092,2491929870.0,98002,1157667,57.34,6,2018,1.3597083998853288,Positive
266,INFY,EQ,2018-06-07,1237.45,1238.0,1258.0,1238.0,1249.3,1252.45,1252.57,3338113,4181210252.0,106204,1876344,56.21,6,2018,1.2121701886944836,Positive
267,INFY,EQ,2018-06-08,1252.45,1248.0,1262.0,1246.05,1258.8,1260.05,1257.48,3229939,4061574692.0,146437,2152796,66.65,6,2018,0.6068106511237792,Slight Positive
268,INFY,EQ,2018-06-11,1260.05,1265.55,1270.0,1255.05,1261.0,1262.4,1262.71,2585645,3264923421.0,94087,1883057,72.83,6,2018,0.18650053569304603,Slight or No Change
269,INFY,EQ,2018-06-12,1262.4,1265.75,1271.25,1250.45,1259.0,1258.5,1258.01,3919910,4931300156.0,90357,2684852,68.49,6,2018,-0.3089353612167334,Slight or No Change
270,INFY,EQ,2018-06-13,1258.5,1266.8,1284.0,1266.8,1275.0,1274.8,1275.2,2883464,3676982074.0,110178,1736971,60.24,6,2018,1.2951926897099675,Positive
271,INFY,EQ,2018-06-14,1274.8,1253.0,1253.0,1234.1,1240.0,1239.7,1242.78,3799424,4721843711.0,142371,2234217,58.8,6,2018,-2.753373078129895,Negative
272,INFY,EQ,2018-06-15,1239.7,1237.0,1291.5,1235.0,1288.8,1281.25,1267.1,9978880,12644285284.0,156513,7198132,72.13,6,2018,3.3516173267726046,Among top gainers
273,INFY,EQ,2018-06-18,1281.25,1284.0,1291.25,1262.35,1264.5,1267.4,1273.18,4107423,5229499471.0,127326,2705510,65.87,6,2018,-1.0809756097560852,Negative
274,INFY,EQ,2018-06-19,1267.4,1263.0,1263.4,1238.05,1242.0,1241.6,1244.36,3772850,4694786854.0,148052,2625680,69.59,6,2018,-2.035663563200263,Negative
275,INFY,EQ,2018-06-20,1241.6,1248.5,1252.35,1238.0,1241.45,1243.15,1245.07,2685901,3344140004.0,92693,1763850,65.67,6,2018,0.12483891752579357,Slight or No Change
276,INFY,EQ,2018-06-21,1243.15,1245.95,1256.5,1236.0,1246.55,1246.55,1247.63,2899395,3617383651.0,138481,1939037,66.88,6,2018,0.27349877327755845,Slight or No Change
277,INFY,EQ,2018-06-22,1246.55,1243.0,1255.5,1241.2,1246.4,1247.85,1249.94,2171559,2714312670.0,91644,1545127,71.15,6,2018,0.10428783442300027,Slight or No Change
278,INFY,EQ,2018-06-25,1247.85,1257.15,1278.8,1254.0,1269.7,1272.45,1271.05,3865589,4913363830.0,137153,2105988,54.48,6,2018,1.9713907921625307,Positive
279,INFY,EQ,2018-06-26,1272.45,1269.0,1283.9,1266.25,1280.05,1277.85,1277.24,2241752,2863258907.0,102746,1303651,58.15,6,2018,0.4243781681009029,Slight or No Change
280,INFY,EQ,2018-06-27,1277.85,1283.95,1293.45,1265.6,1271.5,1270.0,1281.92,3476071,4456049393.0,107138,2254625,64.86,6,2018,-0.6143131040419414,Slight Negative
281,INFY,EQ,2018-06-28,1270.0,1276.3,1298.0,1276.25,1284.3,1289.6,1290.08,5498409,7093380059.0,159341,2847254,51.78,6,2018,1.5433070866141652,Positive
282,INFY,EQ,2018-06-29,1289.6,1298.05,1315.0,1283.25,1310.65,1307.2,1298.31,4983300,6469891050.0,164216,3050563,61.22,6,2018,1.3647642679900818,Positive
283,INFY,EQ,2018-07-02,1307.2,1314.0,1340.0,1314.0,1337.8,1334.7,1325.09,2415072,3200195814.0,80512,1157363,47.92,7,2018,2.1037331701346362,Positive
284,INFY,EQ,2018-07-03,1334.7,1331.9,1357.9,1331.75,1355.5,1353.75,1347.06,4063726,5474101849.0,140810,2374717,58.44,7,2018,1.4272870307934227,Positive
285,INFY,EQ,2018-07-04,1353.75,1352.05,1352.65,1338.85,1348.4,1345.2,1345.49,2512861,3381023805.0,156409,1610582,64.09,7,2018,-0.6315789473684164,Slight Negative
286,INFY,EQ,2018-07-05,1345.2,1347.1,1347.25,1268.1,1286.5,1284.0,1290.51,8509951,10982144289.0,274864,4498851,52.87,7,2018,-4.549509366636939,Among top losers
287,INFY,EQ,2018-07-06,1284.0,1290.25,1301.85,1269.0,1285.15,1284.25,1281.04,5607678,7183683022.0,181138,3185846,56.81,7,2018,0.019470404984422984,Slight or No Change
288,INFY,EQ,2018-07-09,1284.25,1297.0,1303.0,1279.05,1301.2,1298.85,1294.01,3322499,4299340435.0,95341,1941581,58.44,7,2018,1.136850301732517,Positive
289,INFY,EQ,2018-07-10,1298.85,1308.5,1315.45,1294.3,1299.1,1301.4,1305.09,2987244,3898613178.0,109336,1551472,51.94,7,2018,0.19632752049891788,Slight or No Change
290,INFY,EQ,2018-07-11,1301.4,1317.55,1342.1,1291.35,1319.0,1320.45,1317.22,5949916,7837362262.0,131426,2520702,42.37,7,2018,1.4638082065467906,Positive
291,INFY,EQ,2018-07-12,1320.45,1326.1,1327.1,1284.45,1295.0,1294.35,1299.24,6636120,8621906526.0,189258,3884375,58.53,7,2018,-1.9765988867431639,Negative
292,INFY,EQ,2018-07-13,1294.35,1315.0,1331.6,1298.35,1323.0,1317.4,1315.39,9748079,12822503746.0,205562,4621538,47.41,7,2018,1.7808166261057856,Positive
293,INFY,EQ,2018-07-16,1317.4,1317.4,1384.4,1287.7,1336.0,1332.85,1345.93,17672340,23785647476.0,357607,5265555,29.8,7,2018,1.172764536207671,Positive
294,INFY,EQ,2018-07-17,1332.85,1329.7,1349.5,1312.7,1327.3,1327.9,1333.08,5580845,7439721782.0,114793,2701704,48.41,7,2018,-0.3713846269272514,Slight or No Change
295,INFY,EQ,2018-07-18,1327.9,1339.8,1343.4,1314.0,1323.0,1322.55,1325.16,3459508,4584405277.0,134074,1682833,48.64,7,2018,-0.40289178401988757,Slight or No Change
296,INFY,EQ,2018-07-19,1322.55,1323.0,1331.9,1309.1,1315.95,1316.7,1318.01,2559432,3373347801.0,133339,1483151,57.95,7,2018,-0.44232732221843873,Slight or No Change
297,INFY,EQ,2018-07-20,1316.7,1326.0,1367.15,1321.3,1352.0,1348.1,1352.12,5852869,7913782037.0,149871,2819424,48.17,7,2018,2.3847497531708006,Positive
298,INFY,EQ,2018-07-23,1348.1,1352.15,1368.0,1336.25,1351.9,1355.95,1350.21,3837851,5181886478.0,104002,2443216,63.66,7,2018,0.5823010162451014,Slight Positive
299,INFY,EQ,2018-07-24,1355.95,1374.4,1382.4,1356.0,1375.35,1377.15,1368.92,3086123,4224648379.0,104916,1877815,60.85,7,2018,1.5634794793318418,Positive
300,INFY,EQ,2018-07-25,1377.15,1379.0,1393.8,1365.45,1381.15,1383.75,1383.06,3468461,4797085714.0,110230,1922712,55.43,7,2018,0.47925062629341486,Slight or No Change
301,INFY,EQ,2018-07-26,1383.75,1378.55,1390.4,1369.2,1373.7,1373.25,1377.36,3681109,5070228477.0,139712,2424410,65.86,7,2018,-0.7588075880758827,Slight Negative
302,INFY,EQ,2018-07-27,1373.25,1373.2,1389.0,1368.3,1371.2,1373.45,1377.08,3246616,4470848815.0,101649,2173390,66.94,7,2018,0.01456399053341162,Slight or No Change
303,INFY,EQ,2018-07-30,1373.45,1370.0,1373.0,1348.0,1351.0,1351.0,1356.75,3204985,4348358645.0,193055,2451679,76.5,7,2018,-1.6345698787724405,Negative
304,INFY,EQ,2018-07-31,1351.0,1348.55,1370.0,1335.55,1368.0,1365.1,1351.3,3971998,5367357705.0,122270,2765105,69.61,7,2018,1.043671354552167,Positive
305,INFY,EQ,2018-08-01,1365.1,1363.8,1368.45,1351.0,1352.0,1354.05,1355.85,2337853,3169781273.0,106719,1654129,70.75,8,2018,-0.8094645080946372,Slight Negative
306,INFY,EQ,2018-08-02,1354.05,1359.6,1366.75,1350.15,1353.4,1353.65,1357.31,2970371,4031719297.0,87744,2138372,71.99,8,2018,-0.029541006609790088,Slight or No Change
307,INFY,EQ,2018-08-03,1353.65,1366.2,1366.2,1356.0,1365.75,1364.1,1361.34,1985195,2702515816.0,70696,1384580,69.75,8,2018,0.7719868503675009,Slight Positive
308,INFY,EQ,2018-08-06,1364.1,1366.05,1375.0,1347.5,1364.0,1360.65,1358.6,3089465,4197345187.0,68270,2128983,68.91,8,2018,-0.2529140092368487,Slight or No Change
309,INFY,EQ,2018-08-07,1360.65,1374.0,1379.95,1360.65,1367.0,1367.95,1366.36,3675764,5022426261.0,100730,1600841,43.55,8,2018,0.5365082864807302,Slight Positive
310,INFY,EQ,2018-08-08,1367.95,1371.8,1372.5,1353.3,1362.0,1362.75,1362.16,1996179,2719109393.0,80731,1405581,70.41,8,2018,-0.38013085273584934,Slight or No Change
311,INFY,EQ,2018-08-09,1362.75,1373.65,1389.45,1373.65,1379.2,1379.95,1381.59,3204762,4427681633.0,134300,2092586,65.3,8,2018,1.262153733259952,Positive
312,INFY,EQ,2018-08-10,1379.95,1385.8,1389.0,1373.05,1382.25,1385.45,1380.64,2389760,3299401064.0,82581,1661604,69.53,8,2018,0.3985651654045519,Slight or No Change
313,INFY,EQ,2018-08-13,1385.45,1390.0,1409.85,1378.7,1408.0,1408.75,1401.07,4989873,6991140982.0,138356,2323354,46.56,8,2018,1.6817640477823081,Positive
314,INFY,EQ,2018-08-14,1408.75,1413.95,1424.55,1404.0,1407.45,1408.3,1414.34,3075660,4350014453.0,102688,1670272,54.31,8,2018,-0.03194321206744233,Slight or No Change
315,INFY,EQ,2018-08-16,1408.3,1414.95,1434.9,1411.25,1429.0,1429.55,1426.82,3313387,4727597210.0,115380,2278814,68.78,8,2018,1.5089114535255188,Positive
316,INFY,EQ,2018-08-17,1429.55,1430.9,1437.65,1423.0,1426.55,1430.35,1430.85,3195204,4571856691.0,122779,2222525,69.56,8,2018,0.05596166625860821,Slight or No Change
317,INFY,EQ,2018-08-20,1430.35,1388.0,1407.95,1373.5,1388.2,1384.25,1389.04,8050938,11183093868.0,249766,3747784,46.55,8,2018,-3.2229873807110065,Among top losers
318,INFY,EQ,2018-08-21,1384.25,1390.0,1396.0,1373.75,1386.0,1383.95,1381.18,4180741,5774338650.0,126003,2280633,54.55,8,2018,-0.021672385768467528,Slight or No Change
319,INFY,EQ,2018-08-23,1383.95,1393.0,1401.5,1385.35,1400.0,1397.4,1392.99,3858591,5374993201.0,180710,2737234,70.94,8,2018,0.9718559196502774,Slight Positive
320,INFY,EQ,2018-08-24,1397.4,1396.5,1401.9,1376.1,1379.35,1378.3,1386.47,3526500,4889394601.0,109805,2049349,58.11,8,2018,-1.366824101903541,Negative
321,INFY,EQ,2018-08-27,1378.3,1383.0,1419.95,1381.4,1416.0,1415.4,1406.0,3506475,4930091751.0,132478,2245599,64.04,8,2018,2.6917216861350957,Positive
322,INFY,EQ,2018-08-28,1415.4,1417.2,1438.4,1411.5,1425.0,1424.7,1427.92,3248445,4638524929.0,100357,1773021,54.58,8,2018,0.6570580754557076,Slight Positive
323,INFY,EQ,2018-08-29,1424.7,1433.6,1433.6,1405.15,1411.0,1410.1,1412.92,2823248,3989010655.0,89895,1719084,60.89,8,2018,-1.0247771460658472,Negative
324,INFY,EQ,2018-08-30,1410.1,1412.8,1421.55,1396.15,1418.1,1416.2,1411.92,5753981,8124160894.0,96074,4034348,70.11,8,2018,0.4325934330898562,Slight or No Change
325,INFY,EQ,2018-08-31,1416.2,1425.1,1454.3,1421.1,1440.0,1441.1,1439.05,5437932,7825437138.0,124025,3589092,66.0,8,2018,1.7582262392317416,Positive
326,INFY,EQ,2018-09-03,1441.1,1449.0,1467.9,1430.0,1436.2,1434.25,1451.3,5488164,7964966273.0,134643,3571594,65.08,9,2018,-0.47533134411212874,Slight or No Change
327,INFY,EQ,2018-09-04,1434.25,722.0,748.5,716.0,733.0,737.15,739.04,15370124,11359156599.0,258728,6954062,45.24,9,2018,-48.60379989541572,Bear drop
328,INFY,EQ,2018-09-05,737.15,741.95,744.05,725.4,729.0,729.9,734.79,8658978,6362539535.0,202826,3839883,44.35,9,2018,-0.9835176015736247,Slight Negative
329,INFY,EQ,2018-09-06,729.9,732.55,735.5,724.1,726.0,727.15,730.17,5598659,4087988682.0,134849,3493840,62.4,9,2018,-0.37676394026578963,Slight or No Change
330,INFY,EQ,2018-09-07,727.15,734.35,735.15,723.8,734.0,732.8,730.95,6510605,4758936855.0,190264,3810992,58.54,9,2018,0.7770061197827083,Slight Positive
331,INFY,EQ,2018-09-10,732.8,737.75,747.0,729.4,733.4,730.85,736.29,5629871,4145245236.0,112735,3209244,57.0,9,2018,-0.2661026200873273,Slight or No Change
332,INFY,EQ,2018-09-11,730.85,735.9,744.75,732.0,733.7,734.3,738.58,6963561,5143145756.0,137146,3665363,52.64,9,2018,0.4720530888691066,Slight or No Change
333,INFY,EQ,2018-09-12,734.3,744.4,746.5,736.25,740.9,742.9,741.14,4636617,3436370099.0,144311,2545066,54.89,9,2018,1.1711834400109034,Positive
334,INFY,EQ,2018-09-14,742.9,741.9,745.0,729.05,735.0,733.7,735.78,7896514,5810118483.0,191430,4669337,59.13,9,2018,-1.238390092879249,Negative
335,INFY,EQ,2018-09-17,733.7,735.0,740.0,724.6,726.9,725.95,730.79,5427054,3966013456.0,124216,2572371,47.4,9,2018,-1.0562900367997785,Negative
336,INFY,EQ,2018-09-18,725.95,730.0,730.0,717.0,720.0,719.1,720.33,7729732,5567951789.0,116715,2039349,26.38,9,2018,-0.9435911564157351,Slight Negative
337,INFY,EQ,2018-09-19,719.1,727.0,727.0,713.2,719.6,719.75,719.4,4849498,3488751299.0,142071,2917751,60.17,9,2018,0.09039076623555964,Slight or No Change
338,INFY,EQ,2018-09-21,719.75,713.85,717.4,692.0,710.0,705.3,706.4,14350769,10137378694.0,238115,9880217,68.85,9,2018,-2.0076415422021543,Negative
339,INFY,EQ,2018-09-24,705.3,706.5,729.95,706.5,719.95,718.25,721.56,8637881,6232738763.0,183918,5604772,64.89,9,2018,1.836098114277629,Positive
340,INFY,EQ,2018-09-25,718.25,718.25,736.0,717.0,726.0,726.2,727.76,9602273,6988194861.0,223780,5283327,55.02,9,2018,1.106856943961021,Positive
341,INFY,EQ,2018-09-26,726.2,731.2,731.85,712.0,719.9,717.85,720.78,6599606,4756877824.0,110456,4301995,65.19,9,2018,-1.1498209859542863,Negative
342,INFY,EQ,2018-09-27,717.85,722.0,730.8,717.45,724.3,724.8,724.8,14592616,10576733252.0,147797,10485355,71.85,9,2018,0.9681688375008601,Slight Positive
343,INFY,EQ,2018-09-28,724.8,721.0,734.55,715.2,731.7,730.05,727.98,7490031,5452629800.0,166682,4590662,61.29,9,2018,0.7243377483443725,Slight Positive
344,INFY,EQ,2018-10-01,730.05,737.5,754.9,733.0,742.95,746.65,745.05,8252398,6148484239.0,160489,4483016,54.32,10,2018,2.2738168618587906,Positive
345,INFY,EQ,2018-10-03,746.65,743.8,751.95,726.3,728.55,728.5,738.21,7792464,5752480100.0,184479,4931984,63.29,10,2018,-2.4308578316480256,Negative
346,INFY,EQ,2018-10-04,728.5,728.5,729.75,702.5,711.0,707.2,711.02,6173037,4389159561.0,150299,3617395,58.6,10,2018,-2.9238160603980767,Negative
347,INFY,EQ,2018-10-05,707.2,713.0,731.5,709.3,722.5,724.6,717.57,8543578,6130589981.0,141622,4727502,55.33,10,2018,2.460407239818996,Positive
348,INFY,EQ,2018-10-08,724.6,725.05,728.7,709.25,714.65,714.45,717.09,7259306,5205581862.0,244347,4344672,59.85,10,2018,-1.4007728401876918,Negative
349,INFY,EQ,2018-10-09,714.45,717.1,722.4,702.65,721.0,717.75,711.05,6777212,4818903577.0,116349,3665401,54.08,10,2018,0.4618937644341736,Slight or No Change
350,INFY,EQ,2018-10-10,717.75,719.9,719.9,695.4,700.35,700.45,703.19,8866251,6234700033.0,219744,4098711,46.23,10,2018,-2.4103099965168906,Negative
351,INFY,EQ,2018-10-11,700.45,685.0,692.9,663.3,675.4,673.35,676.06,10985897,7427150380.0,285534,5910635,53.8,10,2018,-3.8689413948176155,Among top losers
352,INFY,EQ,2018-10-12,673.35,676.4,684.05,661.5,678.15,678.8,673.71,8909221,6002268067.0,214848,4229073,47.47,10,2018,0.8093859062894282,Slight Positive
353,INFY,EQ,2018-10-15,678.8,688.6,705.0,681.5,703.5,698.8,691.39,6222176,4301952211.0,121763,3187712,51.23,10,2018,2.9463759575721893,Positive
354,INFY,EQ,2018-10-16,698.8,710.0,713.9,689.4,692.0,695.25,702.32,11588963,8139197321.0,266266,4829861,41.68,10,2018,-0.5080137378362881,Slight Negative
355,INFY,EQ,2018-10-17,695.25,710.0,721.8,701.35,705.5,705.35,711.55,20360697,14487628785.0,280701,8842531,43.43,10,2018,1.4527148507730958,Positive
356,INFY,EQ,2018-10-19,705.35,687.0,687.7,678.0,683.5,683.55,682.35,10421001,7110757251.0,245258,6658247,63.89,10,2018,-3.0906642092578207,Among top losers
357,INFY,EQ,2018-10-22,683.55,688.7,695.05,673.8,680.5,679.95,679.08,6672840,4531381462.0,118989,4592757,68.83,10,2018,-0.5266622778143382,Slight Negative
358,INFY,EQ,2018-10-23,679.95,675.95,682.0,653.3,663.05,657.6,663.77,9041701,6001591448.0,206699,6249984,69.12,10,2018,-3.287006397529235,Among top losers
359,INFY,EQ,2018-10-24,657.6,663.0,666.5,647.15,650.0,649.8,653.45,7058164,4612127164.0,151398,4319821,61.2,10,2018,-1.1861313868613221,Negative
360,INFY,EQ,2018-10-25,649.8,643.0,656.35,636.25,647.3,648.75,647.53,8270469,5355339309.0,196622,5315499,64.27,10,2018,-0.1615881809787556,Slight or No Change
361,INFY,EQ,2018-10-26,648.75,645.3,648.7,629.9,634.05,633.6,636.49,5464141,3477864472.0,111447,3187130,58.33,10,2018,-2.3352601156069297,Negative
362,INFY,EQ,2018-10-29,633.6,633.7,650.55,631.5,646.1,644.75,637.82,7137446,4552389118.0,123494,5228816,73.26,10,2018,1.7597853535353591,Positive
363,INFY,EQ,2018-10-30,644.75,641.1,663.8,637.45,658.9,659.6,657.39,8793411,5780678040.0,148842,5764870,65.56,10,2018,2.303218301667309,Positive
364,INFY,EQ,2018-10-31,659.6,663.9,692.95,663.05,685.95,686.4,681.52,11947995,8142844240.0,223319,7659197,64.1,10,2018,4.06306852637961,Among top gainers
365,INFY,EQ,2018-11-01,686.4,689.7,689.7,659.6,667.0,666.7,671.01,5860244,3932276784.0,125725,3282959,56.02,11,2018,-2.870046620046607,Negative
366,INFY,EQ,2018-11-02,666.7,665.95,675.8,660.1,663.2,662.25,665.4,6654067,4427642405.0,148487,3761960,56.54,11,2018,-0.667466626668678,Slight Negative
367,INFY,EQ,2018-11-05,662.25,663.5,668.6,657.0,663.7,666.0,662.36,5799426,3841307501.0,140183,3670964,63.3,11,2018,0.5662514156285381,Slight Positive
368,INFY,EQ,2018-11-06,666.0,667.9,675.0,660.65,667.1,666.45,668.4,6975525,4662445094.0,240509,4371014,62.66,11,2018,0.06756756756758353,Slight or No Change
369,INFY,EQ,2018-11-07,666.45,673.0,677.5,672.0,677.45,675.5,674.86,758956,512188500.7,31522,307741,40.55,11,2018,1.3579413309325439,Positive
370,INFY,EQ,2018-11-09,675.5,679.0,679.0,655.5,658.7,659.5,661.4,9694143,6411724146.0,244092,7091290,73.15,11,2018,-2.3686158401184265,Negative
371,INFY,EQ,2018-11-12,659.5,666.0,676.4,662.3,665.05,664.2,669.82,7118080,4767832302.0,120785,3845132,54.02,11,2018,0.7126611068991817,Slight Positive
372,INFY,EQ,2018-11-13,664.2,663.5,667.75,656.3,664.45,665.7,663.83,4137808,2746782461.0,129103,2641999,63.85,11,2018,0.2258355916892496,Slight or No Change
373,INFY,EQ,2018-11-14,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4750599516.0,174358,4361316,59.56,11,2018,-1.8777226979119765,Negative
374,INFY,EQ,2018-11-15,653.2,654.0,666.0,646.7,655.65,656.4,660.71,5513390,3642738196.0,130605,3270275,59.32,11,2018,0.48989589712185033,Slight or No Change
375,INFY,EQ,2018-11-16,656.4,659.9,662.5,644.2,652.0,650.85,649.95,8583785,5579053175.0,153414,5561153,64.79,11,2018,-0.8455210237659938,Slight Negative
376,INFY,EQ,2018-11-19,650.85,659.0,662.0,649.25,651.95,651.7,652.75,6018930,3928880482.0,96075,4076816,67.73,11,2018,0.13059844818315014,Slight or No Change
377,INFY,EQ,2018-11-20,651.7,651.7,656.0,640.1,640.6,641.4,645.31,5384830,3474899740.0,105300,3188270,59.21,11,2018,-1.5804818167868717,Negative
378,INFY,EQ,2018-11-21,641.4,640.0,640.05,612.1,619.5,619.1,618.73,14359086,8884401044.0,306110,7301207,50.85,11,2018,-3.4767695665731124,Among top losers
379,INFY,EQ,2018-11-22,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4133099492.0,120189,3211872,48.42,11,2018,0.2665159101921999,Slight or No Change
380,INFY,EQ,2018-11-26,620.75,621.0,628.0,599.85,621.2,621.45,613.78,15075209,9252894701.0,263089,8758922,58.1,11,2018,0.11276681433749491,Slight or No Change
381,INFY,EQ,2018-11-27,621.45,625.5,641.0,625.3,641.0,638.9,634.88,12285851,7800040731.0,200385,7331501,59.67,11,2018,2.807949151178679,Positive
382,INFY,EQ,2018-11-28,638.9,640.95,668.7,640.0,664.5,666.4,659.36,17719890,11683706177.0,310146,10672554,60.23,11,2018,4.304272969165757,Among top gainers
383,INFY,EQ,2018-11-29,666.4,671.0,674.9,658.8,665.0,661.05,667.03,13399070,8937609219.0,170549,7390099,55.15,11,2018,-0.8028211284513809,Slight Negative
384,INFY,EQ,2018-11-30,661.05,661.0,672.0,660.95,670.0,667.45,667.52,10445773,6972740710.0,118396,6667707,63.83,11,2018,0.9681567203691177,Slight Positive
385,INFY,EQ,2018-12-03,667.45,673.15,679.0,665.95,672.45,670.35,670.58,8260890,5539597359.0,103845,6137214,74.29,12,2018,0.43448947486701694,Slight or No Change
