,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,Volatility,SMA_21,LMA_34,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
262,2018-06-01,INFY,EQ,1231.8,1230.4,1246.25,1217.2,1222.2,1220.8,1229.79,2499178,3073466731.0,81969,1396541,55.88,6,2018,-0.8930021107322661,Slight Negative,0.03944890804717139,1194.4738095238095,1183.0264705882346,HODL,1203.8250000000007,18.595944036677057,1241.016888073355,1166.6331119266465
263,2018-06-04,INFY,EQ,1220.8,1221.1,1243.0,1212.0,1241.0,1239.4,1233.14,2135078,2632848474.0,69180,1356014,63.51,6,2018,1.5235910878112824,Positive,0.029337041712419767,1197.6309523809525,1186.1499999999996,HODL,1207.0285714285724,20.62745290108916,1248.2834772307508,1165.773665626394
264,2018-06-05,INFY,EQ,1239.4,1242.0,1242.0,1217.0,1218.85,1220.85,1226.49,2355431,2888924172.0,85171,1469405,62.38,6,2018,-1.4966919477166551,Negative,0.03338100098249513,1199.4333333333334,1188.963235294117,HODL,1209.235714285715,20.310185286536992,1249.856084858789,1168.6153437126409
265,2018-06-06,INFY,EQ,1220.85,1225.2,1241.55,1220.05,1238.1,1237.45,1234.18,2019092,2491929870.0,98002,1157667,57.34,6,2018,1.3597083998853288,Positive,0.03352129072914678,1202.8571428571431,1192.2426470588232,HODL,1213.1321428571434,20.100656391333903,1253.3334556398113,1172.9308300744756
266,2018-06-07,INFY,EQ,1237.45,1238.0,1258.0,1238.0,1249.3,1252.45,1252.57,3338113,4181210252.0,106204,1876344,56.21,6,2018,1.2121701886944836,Positive,0.03475131592982074,1206.7500000000002,1195.7602941176465,HODL,1218.078571428572,20.680525159650898,1259.4396217478738,1176.7175211092704
267,2018-06-08,INFY,EQ,1252.45,1248.0,1262.0,1246.05,1258.8,1260.05,1257.48,3229939,4061574692.0,146437,2152796,66.65,6,2018,0.6068106511237792,Slight Positive,0.03336829368445323,1211.1333333333334,1198.1602941176468,HODL,1223.8321428571435,20.323798168104645,1264.4797391933528,1183.1845465209342
268,2018-06-11,INFY,EQ,1260.05,1265.55,1270.0,1255.05,1261.0,1262.4,1262.71,2585645,3264923421.0,94087,1883057,72.83,6,2018,0.18650053569304606,Slight or No Change,0.030907066738227858,1215.0214285714287,1200.3573529411763,HODL,1228.7285714285722,20.79689061712084,1270.322352662814,1187.1347901943304
269,2018-06-12,INFY,EQ,1262.4,1265.75,1271.25,1250.45,1259.0,1258.5,1258.01,3919910,4931300156.0,90357,2684852,68.49,6,2018,-0.3089353612167334,Slight or No Change,0.02861827024053746,1218.3166666666668,1203.416176470588,HODL,1233.985714285715,17.976709596361538,1269.939133478438,1198.032295092992
270,2018-06-13,INFY,EQ,1258.5,1266.8,1284.0,1266.8,1275.0,1274.8,1275.2,2883464,3676982074.0,110178,1736971,60.24,6,2018,1.2951926897099677,Positive,0.027685704023167272,1222.1380952380955,1206.7823529411764,HODL,1237.828571428572,20.55300571585265,1278.9345828602775,1196.7225599968667
271,2018-06-14,INFY,EQ,1274.8,1253.0,1253.0,1234.1,1240.0,1239.7,1242.78,3799424,4721843711.0,142371,2234217,58.8,6,2018,-2.753373078129895,Negative,0.038508119163900234,1224.5071428571432,1208.6426470588235,HODL,1238.642857142858,20.37148135868083,1279.3858198602197,1197.8998944254963
272,2018-06-15,INFY,EQ,1239.7,1237.0,1291.5,1235.0,1288.8,1281.25,1267.1,9978880,12644285284.0,156513,7198132,72.13,6,2018,3.3516173267726046,Among top gainers,0.04904591384454716,1229.1904761904764,1211.4676470588236,HODL,1243.4178571428579,22.019935086385217,1287.4577273156283,1199.3779869700875
273,2018-06-18,INFY,EQ,1281.25,1284.0,1291.25,1262.35,1264.5,1267.4,1273.18,4107423,5229499471.0,127326,2705510,65.87,6,2018,-1.0809756097560852,Negative,0.05056849361745133,1233.2000000000003,1213.464705882353,HODL,1247.0392857142865,21.449584706137312,1289.9384551265612,1204.1401163020118
274,2018-06-19,INFY,EQ,1267.4,1263.0,1263.4,1238.05,1242.0,1241.6,1244.36,3772850,4694786854.0,148052,2625680,69.59,6,2018,-2.035663563200263,Negative,0.05473136656202078,1236.157142857143,1214.7749999999999,HODL,1249.1750000000006,19.01004542137926,1287.195090842759,1211.1549091572422
275,2018-06-20,INFY,EQ,1241.6,1248.5,1252.35,1238.0,1241.45,1243.15,1245.07,2685901,3344140004.0,92693,1763850,65.67,6,2018,0.12483891752579356,Slight or No Change,0.054685039820631345,1238.5047619047623,1216.5573529411763,HODL,1249.985714285715,18.445704404788547,1286.877123095292,1213.0943054761378
276,2018-06-21,INFY,EQ,1243.15,1245.95,1256.5,1236.0,1246.55,1246.55,1247.63,2899395,3617383651.0,138481,1939037,66.88,6,2018,0.27349877327755845,Slight or No Change,0.05486085831695377,1241.4404761904764,1218.7176470588236,HODL,1251.8250000000007,16.49197648741237,1284.8089529748254,1218.841047025176
277,2018-06-22,INFY,EQ,1246.55,1243.0,1255.5,1241.2,1246.4,1247.85,1249.94,2171559,2714312670.0,91644,1545127,71.15,6,2018,0.10428783442300027,Slight or No Change,0.05252513123959618,1242.7190476190476,1220.625,HODL,1252.428571428572,16.153419669927203,1284.7354107684264,1220.1217320887176
278,2018-06-25,INFY,EQ,1247.85,1257.15,1278.8,1254.0,1269.7,1272.45,1271.05,3865589,4913363830.0,137153,2105988,54.48,6,2018,1.9713907921625309,Positive,0.047678658462295596,1244.8214285714287,1223.7691176470587,HODL,1256.1142857142863,14.157349661937893,1284.4289850381622,1227.7995863904105
279,2018-06-26,INFY,EQ,1272.45,1269.0,1283.9,1266.25,1280.05,1277.85,1277.24,2241752,2863258907.0,102746,1303651,58.15,6,2018,0.4243781681009029,Slight or No Change,0.03324494837273148,1247.8428571428572,1226.920588235294,HODL,1259.0000000000005,14.177718162931363,1287.3554363258631,1230.6445636741378
280,2018-06-27,INFY,EQ,1277.85,1283.95,1293.45,1265.6,1271.5,1270.0,1281.92,3476071,4456049393.0,107138,2254625,64.86,6,2018,-0.6143131040419414,Slight Negative,0.03182284847817422,1250.3809523809523,1229.920588235294,HODL,1260.2535714285718,14.329091767412931,1288.9117549633977,1231.595387893746
281,2018-06-28,INFY,EQ,1270.0,1276.3,1298.0,1276.25,1284.3,1289.6,1290.08,5498409,7093380059.0,159341,2847254,51.78,6,2018,1.5433070866141652,Positive,0.023748517283620443,1254.090476190476,1233.1220588235292,HODL,1262.364285714286,16.333064960038254,1295.0304156343625,1229.6981557942097
282,2018-06-29,INFY,EQ,1289.6,1298.05,1315.0,1283.25,1310.65,1307.2,1298.31,4983300,6469891050.0,164216,3050563,61.22,6,2018,1.3647642679900818,Positive,0.024406192794461705,1257.6809523809522,1236.5897058823525,HODL,1265.5642857142861,20.257718648332087,1306.0797230109504,1225.048848417622
283,2018-07-02,INFY,EQ,1307.2,1314.0,1340.0,1314.0,1337.8,1334.7,1325.09,2415072,3200195814.0,80512,1157363,47.92,7,2018,2.103733170134636,Positive,0.027171515250380016,1263.104761904762,1240.711764705882,HODL,1271.0071428571432,27.245287928108404,1325.49771871336,1216.5165670009264
284,2018-07-03,INFY,EQ,1334.7,1331.9,1357.9,1331.75,1355.5,1353.75,1347.06,4063726,5474101849.0,140810,2374717,58.44,7,2018,1.427287030793423,Positive,0.025324610002190096,1268.55,1245.5294117647054,HODL,1276.646428571429,35.122584583171104,1346.8915977377712,1206.4012594050866
285,2018-07-04,INFY,EQ,1353.75,1352.05,1352.65,1338.85,1348.4,1345.2,1345.49,2512861,3381023805.0,156409,1610582,64.09,7,2018,-0.6315789473684164,Slight Negative,0.028892889935809313,1274.4714285714285,1250.30294117647,HODL,1284.1821428571434,37.8013868647819,1359.7849165867071,1208.5793691275796
286,2018-07-05,INFY,EQ,1345.2,1347.1,1347.25,1268.1,1286.5,1284.0,1290.51,8509951,10982144289.0,274864,4498851,52.87,7,2018,-4.549509366636938,Among top losers,0.061217693217705274,1276.6880952380952,1253.267647058823,HODL,1284.3785714285718,37.79212226766726,1359.9628159639065,1208.7943268932372
287,2018-07-06,INFY,EQ,1284.0,1290.25,1301.85,1269.0,1285.15,1284.25,1281.04,5607678,7183683022.0,181138,3185846,56.81,7,2018,0.019470404984422984,Slight or No Change,0.06069043656094665,1278.202380952381,1256.3485294117643,HODL,1285.5821428571433,37.47680619726096,1360.5357552516653,1210.6285304626213
288,2018-07-09,INFY,EQ,1284.25,1297.0,1303.0,1279.05,1301.2,1298.85,1294.01,3322499,4299340435.0,95341,1941581,58.44,7,2018,1.136850301732517,Positive,0.05975609269584649,1280.05,1259.4367647058818,HODL,1289.671428571429,35.37289115369609,1360.4172108788212,1218.925646264037
289,2018-07-10,INFY,EQ,1298.85,1308.5,1315.45,1294.3,1299.1,1301.4,1305.09,2987244,3898613178.0,109336,1551472,51.94,7,2018,0.19632752049891788,Slight or No Change,0.0580444355010413,1281.9071428571428,1262.8632352941172,HODL,1293.8321428571433,32.81309897412179,1359.4583408053868,1228.2059449088997
290,2018-07-11,INFY,EQ,1301.4,1317.55,1342.1,1291.35,1319.0,1320.45,1317.22,5949916,7837362262.0,131426,2520702,42.37,7,2018,1.4638082065467906,Positive,0.05558454840462895,1284.857142857143,1265.7882352941172,HODL,1299.1107142857147,30.483180599313222,1360.077075484341,1238.1443530870883
291,2018-07-12,INFY,EQ,1320.45,1326.1,1327.1,1284.45,1295.0,1294.35,1299.24,6636120,8621906526.0,189258,3884375,58.53,7,2018,-1.976598886743164,Negative,0.05484818689057084,1285.7880952380951,1267.7308823529404,HODL,1302.4321428571434,26.776098750294228,1355.9843403577318,1248.879945356555
292,2018-07-13,INFY,EQ,1294.35,1315.0,1331.6,1298.35,1323.0,1317.4,1315.39,9748079,12822503746.0,205562,4621538,47.41,7,2018,1.7808166261057856,Positive,0.05986543339062831,1289.4880952380952,1270.7602941176465,HODL,1305.6428571428576,25.57230967233527,1356.787476487528,1254.4982377981871
293,2018-07-16,INFY,EQ,1317.4,1317.4,1384.4,1287.7,1336.0,1332.85,1345.93,17672340,23785647476.0,357607,5265555,29.8,7,2018,1.1727645362076708,Positive,0.03393715346711059,1291.945238095238,1274.1764705882347,HODL,1309.5714285714291,25.19611320975732,1359.9636549909437,1259.1792021519145
294,2018-07-17,INFY,EQ,1332.85,1329.7,1349.5,1312.7,1327.3,1327.9,1333.08,5580845,7439721782.0,114793,2701704,48.41,7,2018,-0.3713846269272514,Slight or No Change,0.034851890622499083,1294.8261904761905,1277.5941176470583,HODL,1313.7071428571435,22.843201792473156,1359.3935464420897,1268.0207392721973
295,2018-07-18,INFY,EQ,1327.9,1339.8,1343.4,1314.0,1323.0,1322.55,1325.16,3459508,4584405277.0,134074,1682833,48.64,7,2018,-0.4028917840198876,Slight or No Change,0.03489887914903345,1298.6809523809522,1280.263235294117,HODL,1316.060714285715,21.84393225528322,1359.7485787962814,1272.3728497751486
296,2018-07-19,INFY,EQ,1322.55,1323.0,1331.9,1309.1,1315.95,1316.7,1318.01,2559432,3373347801.0,133339,1483151,57.95,7,2018,-0.4423273222184387,Slight or No Change,0.03562471387103884,1302.1833333333332,1283.0838235294111,HODL,1316.7392857142863,21.694550703334603,1360.1283871209555,1273.3501843076172
297,2018-07-20,INFY,EQ,1316.7,1326.0,1367.15,1321.3,1352.0,1348.1,1352.12,5852869,7913782037.0,149871,2819424,48.17,7,2018,2.3847497531708006,Positive,0.040384475262426896,1307.0190476190476,1286.2808823529404,HODL,1317.6964285714291,22.814599444258754,1363.3256274599466,1272.0672296829116
298,2018-07-23,INFY,EQ,1348.1,1352.15,1368.0,1336.25,1351.9,1355.95,1350.21,3837851,5181886478.0,104002,2443216,63.66,7,2018,0.5823010162451014,Slight Positive,0.03037349827454027,1312.1666666666667,1290.254411764705,HODL,1317.853571428572,23.087971096231765,1364.0295136210354,1271.6776292361085
299,2018-07-24,INFY,EQ,1355.95,1374.4,1382.4,1356.0,1375.35,1377.15,1368.92,3086123,4224648379.0,104916,1877815,60.85,7,2018,1.5634794793318418,Positive,0.029513434830604708,1317.152380952381,1294.363235294117,HODL,1320.1357142857148,27.210054904609418,1374.5558240949335,1265.715604476496
300,2018-07-25,INFY,EQ,1377.15,1379.0,1393.8,1365.45,1381.15,1383.75,1383.06,3468461,4797085714.0,110230,1922712,55.43,7,2018,0.4792506262934149,Slight or No Change,0.028863155704259118,1322.1952380952382,1298.2249999999995,HODL,1327.2607142857148,29.942638613566082,1387.1459915128469,1267.3754370585827
301,2018-07-26,INFY,EQ,1383.75,1378.55,1390.4,1369.2,1373.7,1373.25,1377.36,3681109,5070228477.0,139712,2424410,65.86,7,2018,-0.7588075880758827,Slight Negative,0.03050654946751384,1327.111904761905,1301.5544117647053,HODL,1333.6178571428577,29.55387262885171,1392.7256024005612,1274.5101118851542
302,2018-07-27,INFY,EQ,1373.25,1373.2,1389.0,1368.3,1371.2,1373.45,1377.08,3246616,4470848815.0,101649,2173390,66.94,7,2018,0.01456399053341162,Slight or No Change,0.029350307506493565,1331.1047619047622,1304.8205882352934,HODL,1338.9464285714294,29.528203364847514,1398.0028353011244,1279.8900218417343
303,2018-07-30,INFY,EQ,1373.45,1370.0,1373.0,1348.0,1351.0,1351.0,1356.75,3204985,4348358645.0,193055,2451679,76.5,7,2018,-1.6345698787724403,Negative,0.035757175166391916,1333.1904761904764,1307.5411764705875,HODL,1342.4892857142863,27.58862766382864,1397.6665410419437,1287.312030386629
304,2018-07-31,INFY,EQ,1351.0,1348.55,1370.0,1335.55,1368.0,1365.1,1351.3,3971998,5367357705.0,122270,2765105,69.61,7,2018,1.043671354552167,Positive,0.028806318737045568,1334.6380952380953,1310.1970588235286,HODL,1345.678571428572,27.4251899529572,1400.5289513344865,1290.8281915226576
305,2018-08-01,INFY,EQ,1365.1,1363.8,1368.45,1351.0,1352.0,1354.05,1355.85,2337853,3169781273.0,106719,1654129,70.75,8,2018,-0.8094645080946372,Slight Negative,0.029903952629387325,1334.652380952381,1313.5602941176462,HODL,1349.9428571428577,23.13624244092908,1396.215342024716,1303.6703722609996
306,2018-08-02,INFY,EQ,1354.05,1359.6,1366.75,1350.15,1353.4,1353.65,1357.31,2970371,4031719297.0,87744,2138372,71.99,8,2018,-0.029541006609790088,Slight or No Change,0.023695048021401148,1335.054761904762,1315.6897058823522,HODL,1352.5321428571435,21.15793729169482,1394.848017440533,1310.216268273754
307,2018-08-03,INFY,EQ,1353.65,1366.2,1366.2,1356.0,1365.75,1364.1,1361.34,1985195,2702515816.0,70696,1384580,69.75,8,2018,0.7719868503675009,Slight Positive,0.024885711023789874,1338.8690476190477,1318.533823529411,HODL,1354.7642857142862,20.561787079721828,1395.88785987373,1313.6407115548425
308,2018-08-06,INFY,EQ,1364.1,1366.05,1375.0,1347.5,1364.0,1360.65,1358.6,3089465,4197345187.0,68270,2128983,68.91,8,2018,-0.2529140092368487,Slight or No Change,0.024061695886223575,1342.507142857143,1322.0352941176463,HODL,1357.103571428572,19.079937754746418,1395.2634469380648,1318.9436959190791
309,2018-08-07,INFY,EQ,1360.65,1374.0,1379.95,1360.65,1367.0,1367.95,1366.36,3675764,5022426261.0,100730,1600841,43.55,8,2018,0.5365082864807302,Slight Positive,0.024971481407677455,1345.7976190476193,1325.7058823529403,HODL,1360.3464285714292,16.429434939075076,1393.2052984495795,1327.487558693279
310,2018-08-08,INFY,EQ,1367.95,1371.8,1372.5,1353.3,1362.0,1362.75,1362.16,1996179,2719109393.0,80731,1405581,70.41,8,2018,-0.3801308527358493,Slight or No Change,0.01783665314479245,1348.7190476190476,1329.1235294117637,HODL,1363.6357142857148,10.591495655453587,1384.818705596622,1342.4527229748076
311,2018-08-09,INFY,EQ,1362.75,1373.65,1389.45,1373.65,1379.2,1379.95,1381.59,3204762,4427681633.0,134300,2092586,65.3,8,2018,1.2621537332599522,Positive,0.01922798849792043,1351.552380952381,1333.0088235294108,HODL,1365.9107142857151,10.416982779072361,1386.7446798438598,1345.0767487275705
312,2018-08-10,INFY,EQ,1379.95,1385.8,1389.0,1373.05,1382.25,1385.45,1380.64,2389760,3299401064.0,82581,1661604,69.53,8,2018,0.3985651654045519,Slight or No Change,0.015596296279526361,1355.8904761904764,1336.3323529411755,HODL,1368.017857142858,11.201246619188561,1390.420350381235,1345.615363904481
313,2018-08-13,INFY,EQ,1385.45,1390.0,1409.85,1378.7,1408.0,1408.75,1401.07,4989873,6991140982.0,138356,2323354,46.56,8,2018,1.681764047782308,Positive,0.019817339662186247,1360.2404761904763,1340.1823529411756,HODL,1370.2750000000008,15.530289882866226,1401.3355797657332,1339.2144202342683
314,2018-08-14,INFY,EQ,1408.75,1413.95,1424.55,1404.0,1407.45,1408.3,1414.34,3075660,4350014453.0,102688,1670272,54.31,8,2018,-0.03194321206744233,Slight or No Change,0.02049918081471108,1363.8333333333335,1344.249999999999,HODL,1372.0285714285721,18.306668754276966,1408.6419089371261,1335.4152339200182
315,2018-08-16,INFY,EQ,1408.3,1414.95,1434.9,1411.25,1429.0,1429.55,1426.82,3313387,4727597210.0,115380,2278814,68.78,8,2018,1.5089114535255188,Positive,0.020926007991391934,1368.6738095238095,1348.3661764705876,HODL,1376.0500000000006,23.919030080663646,1423.888060161328,1328.2119398386733
316,2018-08-17,INFY,EQ,1429.55,1430.9,1437.65,1423.0,1426.55,1430.35,1430.85,3195204,4571856691.0,122779,2222525,69.56,8,2018,0.05596166625860821,Slight or No Change,0.021921151427108508,1373.807142857143,1351.988235294117,HODL,1380.114285714286,27.939539315145208,1435.9933643445765,1324.2352070839956
317,2018-08-20,INFY,EQ,1430.35,1388.0,1407.95,1373.5,1388.2,1384.25,1389.04,8050938,11183093868.0,249766,3747784,46.55,8,2018,-3.2229873807110065,Among top losers,0.044349239087347544,1377.0238095238096,1353.4455882352936,HODL,1382.489285714286,26.658128927435477,1435.805543569157,1329.1730278594152
318,2018-08-21,INFY,EQ,1384.25,1390.0,1396.0,1373.75,1386.0,1383.95,1381.18,4180741,5774338650.0,126003,2280633,54.55,8,2018,-0.021672385768467528,Slight or No Change,0.04271182670726688,1378.7309523809524,1354.3338235294111,HODL,1383.8357142857149,26.18409990646558,1436.203914098646,1331.4675144727837
319,2018-08-23,INFY,EQ,1383.95,1393.0,1401.5,1385.35,1400.0,1397.4,1392.99,3858591,5374993201.0,180710,2737234,70.94,8,2018,0.9718559196502774,Slight Positive,0.04362840533222306,1380.704761904762,1355.8691176470584,HODL,1386.9321428571436,24.923672768783344,1436.7794883947104,1337.0847973195769
320,2018-08-24,INFY,EQ,1397.4,1396.5,1401.9,1376.1,1379.35,1378.3,1386.47,3526500,4889394601.0,109805,2049349,58.11,8,2018,-1.366824101903541,Negative,0.041620185435810086,1380.759523809524,1358.642647058823,HODL,1388.6928571428577,23.202908116325013,1435.0986733755078,1342.2870409102077
321,2018-08-27,INFY,EQ,1378.3,1383.0,1419.95,1381.4,1416.0,1415.4,1406.0,3506475,4930091751.0,132478,2245599,64.04,8,2018,2.691721686135096,Positive,0.051429941918354136,1382.2666666666669,1362.4999999999995,HODL,1392.3571428571436,23.0707261826124,1438.4985952223683,1346.2156904919188
322,2018-08-28,INFY,EQ,1415.4,1417.2,1438.4,1411.5,1425.0,1424.7,1427.92,3248445,4638524929.0,100357,1773021,54.58,8,2018,0.6570580754557076,Slight Positive,0.04934777819184267,1384.7166666666667,1366.2014705882348,HODL,1396.9321428571436,22.646188396742705,1442.224519650629,1351.6397660636583
323,2018-08-29,INFY,EQ,1424.7,1433.6,1433.6,1405.15,1411.0,1410.1,1412.92,2823248,3989010655.0,89895,1719084,60.89,8,2018,-1.0247771460658472,Negative,0.05029343062562142,1386.4619047619049,1369.3985294117642,HODL,1399.9428571428577,21.255902864688384,1442.4546628722346,1357.4310514134809
324,2018-08-30,INFY,EQ,1410.1,1412.8,1421.55,1396.15,1418.1,1416.2,1411.92,5753981,8124160894.0,96074,4034348,70.11,8,2018,0.4325934330898562,Slight or No Change,0.035734589724519185,1389.5666666666668,1372.2147058823523,HODL,1403.7607142857148,18.709306390244713,1441.1793270662042,1366.3421015052254
325,2018-08-31,INFY,EQ,1416.2,1425.1,1454.3,1421.1,1440.0,1441.1,1439.05,5437932,7825437138.0,124025,3589092,66.0,8,2018,1.7582262392317416,Positive,0.03802544689167442,1393.1857142857143,1376.5308823529406,HODL,1408.1285714285718,19.827474278469943,1447.7835199855117,1368.473622871632
326,2018-09-03,INFY,EQ,1441.1,1449.0,1467.9,1430.0,1436.2,1434.25,1451.3,5488164,7964966273.0,134643,3571594,65.08,9,2018,-0.4753313441121288,Slight or No Change,0.039063234673538796,1397.004761904762,1379.9676470588229,HODL,1411.614285714286,19.8234168886825,1451.261119491651,1371.9674519369212
327,2018-09-04,INFY,EQ,1434.25,722.0,748.5,716.0,733.0,737.15,739.04,15370124,11359156599.0,258728,6954062,45.24,9,2018,-48.60379989541572,Bear drop,0.493895228210272,1367.6476190476192,1362.447058823529,HODL,1363.6428571428576,181.40156035409632,1726.4459778510502,1000.8397364346649
328,2018-09-05,INFY,EQ,737.15,741.95,744.05,725.4,729.0,729.9,734.79,8658978,6362539535.0,202826,3839883,44.35,9,2018,-0.9835176015736248,Slight Negative,0.48735556823863263,1337.4476190476194,1344.8588235294112,SELL,1315.185714285715,247.22261256777264,1809.6309394212603,820.7404891501697
329,2018-09-06,INFY,EQ,729.9,732.55,735.5,724.1,726.0,727.15,730.17,5598659,4087988682.0,134849,3493840,62.4,9,2018,-0.3767639402657896,Slight or No Change,0.485593924520964,1307.2809523809526,1327.3470588235289,HODL,1265.0142857142866,289.82934795162805,1844.6729816175427,685.3555898110305
330,2018-09-07,INFY,EQ,727.15,734.35,735.15,723.8,734.0,732.8,730.95,6510605,4758936855.0,190264,3810992,58.54,9,2018,0.7770061197827083,Slight Positive,0.48852287577103315,1277.0357142857144,1310.1735294117643,HODL,1215.1892857142866,317.82607494482767,1850.841435603942,579.5371358246313
331,2018-09-10,INFY,EQ,732.8,737.75,747.0,729.4,733.4,730.85,736.29,5629871,4145245236.0,112735,3209244,57.0,9,2018,-0.2661026200873273,Slight or No Change,0.48736771071182033,1246.9452380952382,1292.0191176470585,HODL,1168.517857142858,338.3992053131826,1845.3162677692233,491.7194465164928
332,2018-09-11,INFY,EQ,730.85,735.9,744.75,732.0,733.7,734.3,738.58,6963561,5143145756.0,137146,3665363,52.64,9,2018,0.4720530888691066,Slight or No Change,0.4848709889956937,1216.2,1273.7352941176468,HODL,1122.1142857142863,350.8966916939492,1823.9076691021846,420.3209023263879
333,2018-09-12,INFY,EQ,734.3,744.4,746.5,736.25,740.9,742.9,741.14,4636617,3436370099.0,144311,2545066,54.89,9,2018,1.1711834400109034,Positive,0.48775272483730897,1185.602380952381,1255.080882352941,HODL,1075.3642857142866,354.9749419263347,1785.314169566956,365.4144018616172
334,2018-09-14,INFY,EQ,742.9,741.9,745.0,729.05,735.0,733.7,735.78,7896514,5810118483.0,191430,4669337,59.13,9,2018,-1.238390092879249,Negative,0.023869731378673844,1153.457142857143,1235.9617647058822,HODL,1029.3214285714296,354.4637264257779,1738.2488814229855,320.39397571987377
335,2018-09-17,INFY,EQ,733.7,735.0,740.0,724.6,726.9,725.95,730.79,5427054,3966013456.0,124216,2572371,47.4,9,2018,-1.0562900367997785,Negative,0.02420569555142872,1120.9642857142858,1216.9235294117643,HODL,980.075000000001,344.45090570690644,1668.9768114138137,291.1731885861881
336,2018-09-18,INFY,EQ,725.95,730.0,730.0,717.0,720.0,719.1,720.33,7729732,5567951789.0,116715,2039349,26.38,9,2018,-0.9435911564157352,Slight Negative,0.025653491361431895,1087.1333333333334,1197.6779411764703,HODL,929.675000000001,325.488728831206,1580.6524576624129,278.69754233758897
337,2018-09-19,INFY,EQ,719.1,727.0,727.0,713.2,719.6,719.75,719.4,4849498,3488751299.0,142071,2917751,60.17,9,2018,0.09039076623555964,Slight or No Change,0.02357856301384682,1053.2952380952383,1179.111764705882,HODL,880.3642857142867,298.26118357301243,1476.8866528603116,283.8419185682618
338,2018-09-21,INFY,EQ,719.75,713.85,717.4,692.0,710.0,705.3,706.4,14350769,10137378694.0,238115,9880217,68.85,9,2018,-2.0076415422021543,Negative,0.029403800668392863,1020.9642857142859,1159.705882352941,HODL,829.5857142857151,257.78727696462414,1345.1602682149633,314.0111603564668
339,2018-09-24,INFY,EQ,705.3,706.5,729.95,706.5,719.95,718.25,721.56,8637881,6232738763.0,183918,5604772,64.89,9,2018,1.8360981142776291,Positive,0.036886125932377965,989.2642857142858,1141.005882352941,HODL,777.9535714285722,189.13350338226462,1156.2205781931016,399.686564664043
340,2018-09-25,INFY,EQ,718.25,718.25,736.0,717.0,726.0,726.2,727.76,9602273,6988194861.0,223780,5283327,55.02,9,2018,1.106856943961021,Positive,0.03658981944486256,957.3023809523811,1122.551470588235,HODL,727.3785714285723,9.499265443016029,746.3771023146044,708.3800405425402
341,2018-09-26,INFY,EQ,726.2,731.2,731.85,712.0,719.9,717.85,720.78,6599606,4756877824.0,110456,4301995,65.19,9,2018,-1.1498209859542865,Negative,0.036339218218529264,925.852380952381,1103.5441176470583,HODL,726.0000000000009,9.371704549049877,744.7434090981006,707.2565909019012
342,2018-09-27,INFY,EQ,717.85,722.0,730.8,717.45,724.3,724.8,724.8,14592616,10576733252.0,147797,10485355,71.85,9,2018,0.96816883750086,Slight Positive,0.0370776216617465,892.9666666666666,1084.842647058823,HODL,725.6357142857152,9.307346737794814,744.2504077613048,707.0210208101255
343,2018-09-28,INFY,EQ,724.8,721.0,734.55,715.2,731.7,730.05,727.98,7490031,5452629800.0,166682,4590662,61.29,9,2018,0.7243377483443725,Slight Positive,0.035934006456864655,859.8880952380952,1066.080882352941,HODL,725.842857142858,9.375661148892817,744.5941794406435,707.0915348450724
344,2018-10-01,INFY,EQ,730.05,737.5,754.9,733.0,742.95,746.65,745.05,8252398,6148484239.0,160489,4483016,54.32,10,2018,2.2738168618587906,Positive,0.041229722553110394,828.2952380952381,1047.960294117647,HODL,726.8321428571437,10.790212929121441,748.4125687153866,705.2517169989009
345,2018-10-03,INFY,EQ,746.65,743.8,751.95,726.3,728.55,728.5,738.21,7792464,5752480100.0,184479,4931984,63.29,10,2018,-2.4308578316480256,Negative,0.044373239909563544,795.547619047619,1028.8,HODL,726.6642857142866,10.741068357076227,748.1464224284391,705.1821490001341
346,2018-10-04,INFY,EQ,728.5,728.5,729.75,702.5,711.0,707.2,711.02,6173037,4389159561.0,150299,3617395,58.6,10,2018,-2.9238160603980767,Negative,0.0521874966537711,760.6,1008.8514705882352,HODL,724.7285714285724,11.661618740517525,748.0518089096074,701.4053339475374
347,2018-10-05,INFY,EQ,707.2,713.0,731.5,709.3,722.5,724.6,717.57,8543578,6130589981.0,141622,4727502,55.33,10,2018,2.4604072398189962,Positive,0.057627250895768055,726.8071428571429,988.7294117647058,HODL,723.4214285714296,10.428542827037031,744.2785142255036,702.5643429173556
348,2018-10-08,INFY,EQ,724.6,725.05,728.7,709.25,714.65,714.45,717.09,7259306,5205581862.0,244347,4344672,59.85,10,2018,-1.4007728401876918,Negative,0.058256978055560654,725.7261904761906,968.3220588235291,HODL,722.0464285714296,10.236350466839404,742.5191295051084,701.5737276377508
349,2018-10-09,INFY,EQ,714.45,717.1,722.4,702.65,721.0,717.75,711.05,6777212,4818903577.0,116349,3665401,54.08,10,2018,0.4618937644341736,Slight or No Change,0.057442048806203426,725.1476190476192,947.3867647058821,HODL,721.4607142857152,10.230406762603131,741.9215278109215,700.9999007605089
